hold_days,picks,min_prob,stop_loss,ranking,total_return,annual_return,sharpe,sortino,calmar,max_dd,win_rate,avg_win,avg_loss,avg_trade,profit_factor,n_trades,final_value,trades_per_month,stop_loss_label,score
3,3,0.5,-5.0,Prob,82.24512927972391,16.200665514521596,0.5609154143160049,0.8778193422153387,0.40419935171768423,-40.080879510754535,50.27726432532348,5.096142088932692,-4.596831087563692,0.27653065736609717,1.1209844976168875,1082,182245.12927972391,22.55895890410959,-5%,0.3497395833333334
3,3,0.5,-5.0,EV,70.51342416261785,14.282393782817394,0.5630222398906143,0.7824956297575801,0.3863801387518266,-36.9646168381109,52.15723873441994,3.8909509893613317,-3.7881330586298305,0.21706514089767862,1.119770157879741,1043,170513.42416261786,21.74583561643836,-5%,0.341796875
3,3,0.5,-7.0,Prob,76.81339223163852,15.324391513171731,0.5464420266385218,0.836584957648698,0.405335476175621,-37.80668708734511,51.15830115830116,4.885202990688605,-4.568711792821191,0.26775040337590544,1.1199901537866177,1036,176813.3922316385,21.599890410958906,-7%,0.3408203125
3,3,0.5,-7.0,EV,134.02524490240205,23.70262256533224,0.793451531294851,1.1681637651868217,0.7040488521888232,-33.66616178926074,53.55731225296443,3.9882450561029335,-3.9165585125982587,0.31704181767451384,1.1742988752479164,1012,234025.24490240205,21.09950684931507,-7%,0.5561197916666667
3,3,0.5,-10.0,Prob,173.2350439263683,28.590489402508588,0.7951510524217316,1.2002121378818744,0.5553163358750527,-51.48505015156173,51.972386587771204,5.061307511643974,-4.612098108262842,0.4154016567183135,1.1875334231229242,1014,273235.0439263683,21.141205479452058,-10%,0.5598958333333333
3,3,0.5,-10.0,EV,63.0683930518513,13.013106397451391,0.5293414959341831,0.7874131831612389,0.29417331916131956,-44.23618849782644,52.64207377866401,3.8782542305123577,-3.8556649147172775,0.21563050769672804,1.1180913929332372,1003,163068.3930518513,20.911863013698632,-10%,0.3189453125
3,3,0.5,,Prob,71.02084635840365,14.367379044178064,0.526311549281541,0.7958553439340521,0.2544271435071937,-56.469521475297455,52.64207377866401,4.995539042373852,-4.954780342406831,0.28327412934212215,1.1207229476417888,1003,171020.84635840365,20.911863013698632,nan%,0.32154947916666665
3,3,0.5,,EV,1.4328558576449213,0.35654961588040823,0.18636412680201722,0.27343732837149715,0.007235756677382017,-49.276064933876704,51.50602409638554,3.898315201681311,-3.9812467244284835,0.07720233992324817,1.0399874379204916,996,101432.85585764493,20.76591780821918,nan%,0.10364583333333334
3,3,0.55,-5.0,Prob,102.80590733843323,19.350084972369253,0.6220368110591294,0.9740466578803597,0.48327038437905484,-40.03987332522314,50.46296296296296,5.125690897079668,-4.602156577638421,0.3068034906220965,1.134576391628668,1080,202805.9073384332,22.517260273972607,-5%,0.4154947916666667
3,3,0.55,-5.0,EV,36.11400693965747,8.018622161933408,0.3977990883074205,0.5583417140483093,0.2132602807313946,-37.60016696232814,50.91258405379443,3.9734347536087387,-3.807699580679295,0.15387697760375735,1.0823267176793911,1041,136114.00693965747,21.70413698630137,-5%,0.19114583333333335
3,3,0.55,-7.0,Prob,88.66956482220161,17.21216051313137,0.5843049895803831,0.8945956833867349,0.4557054996881868,-37.77035942052195,51.25725338491296,4.893897055273012,-4.559397354663819,0.2861017142593149,1.1287368918035547,1034,188669.56482220162,21.55819178082192,-7%,0.3829427083333334
3,3,0.55,-7.0,EV,68.4622716444607,13.936912826637116,0.553720066045629,0.8041868129303928,0.39802935625234903,-35.014786240543444,52.366863905325445,4.030630438208833,-3.9600590514838965,0.22441443868063926,1.1189706838342952,1014,168462.2716444607,21.141205479452058,-7%,0.33736979166666664
3,3,0.55,-10.0,Prob,76.6590973925839,15.299206805185928,0.5445774086787699,0.8430424733971329,0.28463850271073016,-53.74960400467701,51.72754195459033,4.869502837424443,-4.635781686044986,0.28106835373584466,1.1255999772500607,1013,176659.0973925839,21.120356164383566,-10%,0.33502604166666666
3,3,0.55,-10.0,EV,43.45629395056003,9.447724658455892,0.43802365019821,0.6384925225439034,0.22002738362652352,-42.93885834907052,52.152152152152155,3.8866930772558814,-3.865947171842806,0.177221566676129,1.0958072220754747,999,143456.29395056004,20.82846575342466,-10%,0.22617187500000002
